Rectangles MidEast Cafe-Bar , 1431 1st Ave , New York NY , New York , NY , us , 10021
Kosher Delight , 1359 Broadway , btwn. 36 and 37 , New York , NY , us , 10014
Yugntruf Headquarters , 45 East 33rd St. , #203 , New York , NY , us , 10016
Hummus Place , 109 St Mark's Place  , (b/t 1st Ave & Ave A) , New York , NY , us , 10003
Workmen's Circle , 45 E 33rd St , Between Madison & Park Ave. , New York , NY , us , 10016
Madras Mahal , 104 Lexington Ave,  , between 27 and 28 str , New york , NY , us , 10016
Kosciuszko Foundation , 15 East 65th St.  , (65th St. btwn Madison and 5th) , New York , NY , us , 10023
Cofffee House (Congress for Jewish Culture) , 1133 Broadway Room 245 , corner of 26th and Broadway , New York , NY , us , 10010
Stanton Street Shul , 180 Stanton Street , At Stanton b'twn Clinton and Attorney Streets, Lower East Side , New York , NY , us , 10002
City Winery  , 143 Varick Street , Between Vandam & Spring Street , New York , NY , us , 10013
The Triad , 158 W 72nd St , Between B'way & Columbus , New York , NY , us , 10023
Cinema Arts Centre , 423 Park Avenue , Huntington , Huntington Station , NY , us , 11746
Red Sky Bar , 47 East 29th St  , (between Park and Madison Aves) , New York , NY , us , 10016
Dorrian's , 1616 2nd Avenue , (corner of East 84th St) , New York , NY , us , 10028
FIT: Katie Murphy Amphitheater , NW Corner of 7th Avenue and 27th Street , New York City, NY , New York , NY , us , 10001
Prospect Park , 95 Prospect Park West , The Nethermead , Brooklyn , NY , us , 11215
One Spirit Learning Alliance,  , 330 W 38th St , Suite 1500 , New York City , NY , us , 10018
Rissho Kose Kai Buddhist Center , 320 East 39th st , 1st - 2nd Ave , New York , NY , us , 10016
Rissho Kose Kai Buddhist Center   , 320 East 39th Street , (between 1st & 2nd Avenues) , New York , NY , us , 10016
William Sobelson Playground , Park Lane South , Between Metropolitan Ave. and Park Lane , Kew Gardens , NY , us , 11415
Applebee's , 395 Tarrytown Rd , White Plains/Greenburgh , White Plains , NY , us , 10607
Friendly's , 477 Tuckahoe Rd , Yonkers , Yonkers , NY , us , 10710
Frank's Steak House , 275 S. Ridge Street , Rye Brook , Port Chester , NY , us , 10573
Clairmont Diner , 929 Yonkers Ave , Yonkers , Yonkers , NY , us , 10704
Caraletto , 15 Saw Mill River Road , ( formerly Tony LaStazino) , Elmsford , NY , us , 10523
Diane's Place , 12 Winchester Ave , Apt 1A , Yonkers , NY , us , 10710
T.G.I. Fridays , 240 White Plains Rd , Talleyrand Office Park , Tarrytown , NY , us , 10591
Science Barge , 5 Buena Vista Avenue , (next to Metro North Train station) , Yonkers , NY , us , 10701
Sir John's Restaurant , 915 N. Broadway , N. White Plains , White Plains , NY , us , 10603
The Dressing Room Theater , 1349 Newfield Ave , Sterling Farms Golf Course , Stamford , CT , us , 06905
East Harbor Restaurant , Central Ave , (near Will Library) , Yonkers , NY , us , 10710
Cross County Multiplex Cinemas , 2 South Drive , Cross County Shopping Center , Yonkers , NY , us , 10704
Empire City , Yonkers Raceway , 810 Yonkers Avenue , Yonkers , NY , us , 10704
Saxon Grill at The Saxon Woods Golf course ,  315 Mamaroneck Road , Scarsdale, New York , Scarsdale , NY , us , 10583
Attilio's Tavern  (Italian Rest.) , 80 East McFarlan Street , Route 46 East , Dover , NJ , us , 07801
Park Avenue Plaza Public Space , 55 East 52nd Street , Entrances on 52nd and 53rd Streets between Park & Madison Avenues , New York , NY , us , 10001
TRS , 44 East 32nd Street , 11th Floor , New York , NY , us , 10016
Tea Loungue , 837 Union Street , between 7th and 6th Avenue , Brooklyn , NY , us , 11201
Bowlmor Lanes , 110 University Pl , (Between 12th & 13th Streets) , NYC , NY , us , 10003
Bryant Park , Bryant Park , 42nd Street and 6th avenue , New York , NY , us , 10018
Ulysses Folk House , 58 Stone St./ , 95 Pearl St. , New York , NY , us , 10005
JACOB JAVITS CONVENTION CENTER  , 11th Ave & 34th St , Hall 1D – Special Events Hall , New York , NY , us , 10001
Lexington Ave Armory , 68 Lexington Ave , between 25th and 26th Streets  , New York , NY , us , 10010
Fairway Studios , 115 W 30th St , 4th Floor - Studio 3 , New York , NY , us , 10001
Barnes & Noble , 150 East 86th Street , b/t Lexington & 3rd Avenues , New York , NY , us , 10028
Barefoot Books @ FAO Schwarz , 767 Fifth Avenue ,  , 2nd Floor , New York , NY , us , 10022
Action Center to End World Hunger , 6 River Terrace , Battery Park, , New York , NY , us , 10007
STATE OF NEW YORK OFFICE OF GENERAL SERVICE , 163 West 125th Street between 7th & Lenox , ADAM CLAYTON POWELL JR. BLVD(Plaza) , NY , NY , us , 10027
El Museo del Barrio , 1230 Fifth Ave at 104th St , 1st floor , New York , NY , us , 10001
Public Atrium (former IBM bldg) , 590 Madison Ave , btwn 56th & 57th Sts, westside of Madison Ave , New York , NY , us , 10022
Valentino Market , 74 5th Ave , upstairs , New York , NY , us , 10001
Office of Shawn Carson (IPH) , 292 Fifth Avenue (30-31Sts) , Conference Rm (4th flr) , New York , NY , us , 10001
Body Talk Center , 1123 Broadway , 12th floor , New York , NY , us , 10001
Nurture New York (formerly The BodyTalk Ctr) , 1123 Broadway , Suite 1205 (btwn 25th & 26th Sts) , New York City , NY , us , 10010
Heavenly Bamboo Pavilion , 10 E. 39th St. , (5th Ave. & Madison) , New York , NY , us , 10016
Curves , 46-01 Queens Blvd. ,   The entrance to Curves is on 46 th. St behind T-Mobile , Sunnyside , NY , us , 11104
Dean & Deluca Cafe (in Borders Books) , Time Warner Center, 2nd Flr , 10 Columbus Circle , New York , NY , us , 10019
Community Room , 343 Eighth Avenue , W. 27th St. (nxt to McDonald's) , New York , NY , us , 10001
The Roosevelt Hotel , 45 E 45th St , corner of Madison Avenue , New York , NY , us , 10017
Clemente Soto Velez Cultural & Educational Center’s Flamboyan Theater , 107 Suffolk street , Between Rivington and Delancey Street , New York , NY , us , 10002
Shetler Studios , 244 West 54th Street (between Broadway and Eight Avenue) , PH 4 (please take elevator to 12th floor and walk up one flight) , New York , NY , us , 10001
ACAT - American Center for Alexander Technique , 39 West 14th St, Room 507 , Closer to 6th Ave of Americas , New York , NY , us , 10011
TRS Professional Suites , 44 East 32nd St. (Park & Madison) , 11th flr , New York City , NY , us , 10016
JujoMukti Tea Lounge , 211 East 4th Street , Between Avenues A & B , New York , NY , us , 10009
Le Poisson Rouge , 158 Bleecker Street , (Bet. Sullivan and Thompson Sts.) , New York , NY , us , 10012
Veranda Lounge , 130 7th Avenue SOUTH , Corner of 7th Ave South and 10th Street (not 18th Street) , New York , NY , us , 10014
Stepping Out STudios  , 37 W 27 street , 9th floor , NY , NY , us , 10010
The Phillips Club , 155 West 66th St. , The Library on the first floor , New York , NY , us , 10023
The Phillips Club ,  150 West 66th St. , Library on first floor , New York , NY , us , 10025
Cheesecake Factory , 3710 Rt 9 South , Freehold Mall , Freehold , NJ , us , 07728
Colts Neck fair , Bucks Mill Park , 105 Bucks Mill Road , Colts Neck , NJ , us , 07722
Paramount Theatre , 1300 Ocean Ave , On the Boardwalk , Asbury Park , NJ , us , 07712
Princeton IT Services, Inc , 3525 Quakerbridge Rd #1400 , IBIS Office Plaza, Suite 1400 , Hamilton Township , NJ , us , 08619
Duke Cafe , 1450 Broadway (& 41st St.) , Look for a Meeup sign on a table in the back section , New York , NY , us , 10017
Duke Cafe , 1450 Broadway (& 41st) ,  A table at the very back with a 'Chinese Workshop Meetup' sign , New York , NY , us , 10018
Xo Kitchen , 148 Hester St , Btwn Elizabeth St & Bowery , New York , NY , us , 10013
Money Box (Qian Gui) , 40-52 Main St, 2F , Flushing , Flushing , NY , us , 11355
Grand Sichuan - Canal St. , 125 Canal St. , (and Chrystie St.) Chinatown , New York , NY , us , 10002
Sony Public Space , 550 Madison Avenue (between 55th & 56 St) , Look for a table near the Spider-Man with Meetup Sign , New York , NY , us , 10022
Je'Bon Noodle and Sushi House (ask for Kat's party!) , 15 St. Marks Pl. , New York, NY , New York , NY , us , 10003
Neil's Apartment , 922 President Street Apt #3-F.,  , Take #2 or #3 train to Grand Army Plaza. , Brooklyn , NY , us , 11215
Public Space (Sculpture Garden) at 590 Madison Avenue , Between 56th and 57th Streets , (IBM Building), Look for a table with a Meetup sign , New York , NY , us , 10022
MCU Park , 1904 Surf Avenue , Coney Island , Brooklyn , NY , us , 11224
Lake Waramaug CAMPGROUND , 30 Lake Waramaug Rd , State Park is right in same area different driveway. , New Preston , CT , us , 06777
Mount Snow  , Mt Snow Rd , Mount Snow  , West Dover , VT , us , 05356
The Shannon Rose ,  98 Kingsland Road , Clifton Commons , Clifton , NJ , us , 07014
BuzzFeed HQ , 113 Spring Street , 2nd Floor , New York , NY , us , 10012
General Assembly , 902 Broadway , 4th Floor , New York , NY , us , 10010
AOL , 770 Broadway , 6th Floor , New York , NY , us , 10003
Littlefield - Performance + Art Space , 622 Degraw Street  , Between 3rd and 4th Avenue in the Gowanus Neighborhood , Brooklyn , NY , us , 11217
Central Park West , W 72nd Street , Central Park West , New York , NY , us , 10023
Saloon , 1584 York Ave. , (between 83rd & 84th St.) , New York , NY , us , 10028
Saloon , 1584 York Ave. , (bet 84th & 83rd) , New York , NY , us , 10001
HBO Bryant Park Summer Film Festival , 42nd Street and 6th Avenue , (trains B, D, F, M, 7) , New York , NY , us , 10036
Ginger House , 330 7th ave , (b/w W.28th & 29th Street) , New York , NY , us , 10001
MoCCA , 594 Broadway, Suite 401 , (btwn. Houston and Prince) , New York , NY , us , 10012
Simple Studios , 134 West 29th St. 2nd Floor , (Btw 6th and 7th Ave) , New York , NY , us , 10001
The Soundview Club , 2 Stamford Forum , Stamford Marriott, 16th Floor , Stamford , CT , us , 06902
Theatre at St. Clements , 423 West 46th Street , (Btwn 9th and 10th Avenue) , New York , NY , us , 10036
Slate Nightclub , 54 West 21st Street , (Between 5th & 6th Avenues) , NYC , NY , us , 10010
Montgomery Cinema , 1325 route 206 , in Shoprite Plaza , Rocky Hill , NJ , us , 08540
Prospect Park Parade Grounds , 1616 Caton Ave , Coney Island Ave between Caton & Parkside Avenues , Brooklyn , NY , us , 11226
Ballfields, Prospect Park  , Bartel Pritchard Square , (Enter park here) , Brooklyn , NY , us , 11215
Golden Hill Healthcare Center , Bridgeport Ave , Across from Milford Hospital , Milford , CT , us , 06516
Squire's Redding Road House , 406 Redding Road, , (Junction of Rtes. 53 & 107) , Redding , CT , us , 06896
The White Horse Country Pub  , 258 New Milford Turnpike , Rte. 202 , New Preston , CT , us , 06777
Sea Mist Thimble Island Cruises , 30 Indian Point Road , Stony Creek Dock , Stony Creek , CT , us , 06405
Little Pub , 59 Ethan Allen Highway , (junction of Route 7 and Route 102) , Ridgefield , CT , us , 06877
The Pony Bar , 637 10th Avenue , Corner of 45th Street , New York , NY , us , 10036
Stone Creek Bar and Lounge , 140 East 27th Street , Between 3rd and Lexington , New York , NY , us , 10016
Ulysses' Place , 106-07 53rd Avenue , Apt 3 , Corona , NY , us , 11368
Holiday Inn Westbury , 369 Old Country Rd , (Across from The Source Mall) , Carle Place , NY , us , 11514
Jean'ettes home , 860 east broadway  , apt 5C  Executive Towers apts , Long Beach , NY , us , 11561
Hill Country BBQ , 30 W 26th St , (nearby trains; 23rd St stops of C,E,1,F,V,R,W,6) , New York , NY , us , 10010
Madison Square Park , South End near Shake Shack , 23 st corner Broadway , New York , NY , us , 10016
John's Apartment , 162 E. 90th St. , Apt. 5-W , New York , NY , us , 10128
W. 86th St. and Central Park West , 262 Central Park West , At the South East corner of W 86th St. and Central Park West. The A, B and C trains stop there.  , New York , NY , us , 10024
Central Park- Sheep Meadows , Central park west , Between W 66th street , New York , NY , us , 10001
General Society Library , 20 West 44th Street , btwn 5th & 6th Aves , New York , NY , us , 10036
Judson Hall , W 4th St & Washington Square S , Washington Sq. South -- enter at 239 Thompson St. , New York , NY , us , 10001
Pier 46, Hudson River Park , West Side Highway @ Charles St. , 2 blocks N. of Christopher St.  , New York , NY , us , 10001
Star Lounge , 222 West 23rd Sreet , between 7th & 8th Ave (Entrance Next to Chelsea Hotel) , New York , NY , us , 10011
Club Touch , 240 west 52nd street ,  between broadway and 8th ave , New York  , NY , us , 10019
Los Feliz , 109 Ludlow St. , (bet Delancey St & Rivington St) , New York , NY , us , 10002
Trail View State Park , Jericho Turnpike , Route 25 , Syosset , NY , us , 11791
CIRCA TABAC , 32 WATTS ST. , BTWN THOMPSON/6TH AVE , NEW YORK , NY , us , 10013
THE JEWEL LUXURY LINER  , 2430 FDR East Service Road , East 23rd Street Pier & FDR Drive , New York , NY , us , 10010
Crocheron PK , 215-01 33rd Rd , near the tennis courts/ parking lot , Bayside , NY , us , 11361
IBM Building Atrium , 590 Madison Ave , entrance on 56th street  , New York , NY , us , 10022
New Work City , 412 Broadway , Floor 2 , New York , NY , us , 10013
EMC Offices , 2 Penn Plaza , 18th floor , New York , NY , us , 10001
Bier International , 2099 Frederick Douglass Boulevard , At 113th Street/CASH ONLY , New York , NY , us , 10026
Stanley Isaacs Senior Center , 415 East 93rd ST , Between 1st and 2nd Avenues , New York , NY , us , 10128
CAMARADAS el barrio , 2241 1st Ave , El Barrio , New York , NY , us , 10029
Silvana , 300 West 116th Street , (SW corner of Frederick Douglass Blvd/8th Ave) , New York , NY , us , 10026
Harlem School of the Arts , 645 St. Nicholas Avenue  , @ 141st Street , New York , NY , us , 10030
Dance Studio 101 , 101 Lafayette St. , 2nd Floor , New York , NY , us , 10013
IL Campanello , 136 West 31st Street , between 6th and 7th , New York , NY , us , 10001
The New Yorker Hotel , 481 8th Ave ,  Gramercy Park Meeting  Room - Third Floor , New York , NY , us , 10001
Manhattan Ballroom , 29 West 36th Street  , 2nd Floor , New York, NY , NY , us , 10018
The Rose Club Lounge , The Plaza Hotel , Central Park South , New York , NY , us , 10019
Frank's Cocktail Lounge , 660 Fulton Street , betw lafayette and S. Elliot , New York , NY , us , 10036
Baruch college Public Affairs , M&A in nonprofit , 151 E 25th street (lex/ 3rd) , New York , NY , us , 10036
wachovia bank presentation , 12 E 49th St , 45/ fl , New York , NY , us , 10014
LGA Marriott , 102-05 Ditmars Blvd , E. Elmhurst NY , East Elmhurst , NY , us , 11369
Our Lady of Lourdes Church School , 468 W 143rd St , (bet Amsterdam & COnvent Ave) , New York , NY , us , 10036
Dais Polk & Wardwell , 450 Lex Ave , 45/street , New York , NY , us , 10018
Joshua Tree , 366 W 46th St. , 1st floor , New York , NY , us , 10036
AJ Maxwell's , 57 W 48th street , NY NY 10020 , New York , NY , us , 10036
Fat Cat Billiards , 75 christopher st 7/ave , #1 to christopher , New York , NY , us , 10036
Baruch Performing Arts: PAC , 55 Lexington Ave , 25 st (lex & 3rd) , New York , NY , us , 10036
Whiskey Tavern , 79 Baxter St , Betw. Bayard & Walker St , NY , NY , us , 11366
Stage , 616 9th Ave , 44th street 2nd floor , New York , NY , us , 10001
Carnegie Hall , Isaac Stern Auditorium , 154 W 57thst (7th ave) , New York , NY , us , 10036
Kareoke Duet , 53 W 35th street , 2/fl , ny , NY , us , 10001
Forum Room , 3 Times Square , 25th floor , New York , NY , us , 10001
Gallery Bar , 120 Orchard Street , between Delancey & Rivington , New York , NY , us , 10002
Event venue , 122 West 26th Street   , (Ground Floor) , New York , NY , us , 10001
Cafe Des Artistes , 1 W 67th St , Btwn Columbus Ave & CPW , New York , NY , us , 10023
Yum Yum Bangkok , 650 9th Ave , 45-46th street , New York , NY , us , 10036
Nurture New York , 1123 Broadway Suite #1205 , 25th - 26th sts , New York , NY , us , 10010
Zucco ,  188 Orchard St. ,  nr. Houston St.  , NY , NY , us , 10002 
Step Up New York Office, , 159 Bleecker Street, 2nd Floor,   , (Between Thompson & Sullivan), , NY , NY , us , 10012
Kareoke One Seven , 29 W 17 th street , 5-6th ave , New York , NY , us , 10011
Himalayan Tea House , 33-17 31st Avenue   , @ 34th St , Astoria , NY , us , 11103
Brazil Brazil Restaurant , 330 W 46th St , between 8th and 9th Ave , New York , NY , us , 10036
Fort Totten entrance , Willets Point Blvd.  , Entrance before Ft., Totten (also known as Mike's mile) , Bayside  , NY , us , 11357
K Lounge [Bombay Palace] , 30 W 52nd St. , Btw 5th and 6th Aves. , New York City , NY , us , 10019
RiverFlicks for Grown-Ups , Pier 54 at W. 14th St. , Subway  A,C,E,L at W.14th St.  Bus M14, M11 , New York , NY , us , 10001
