,word1,word2,label
4664,su,pUjiwaH,T
4665,SrIsUkwa,uxIriwam,T
4666,xEva,vilasiwam,T
4667,sawawa,jvaram,T
4668,praWama,xarSane,T
4669,su,kqpaNAM,T
4670,a,jIrNe,T
4671,yawi,Xarmam,T
4672,sa,nAWam,B
4673,vimukwa,banXanam,B
4674,Bagna,pqRTAw,B
4675,praNava,AwmikAm,B
4676,vAwa,prakqwayaH,B
4677,manaH,buxXiH,D
4678,vixyA,Alaya,T
4679,praWama,vAram,T
4680,xvaMxva,sqRtAni,T
4681,parama,asinA,T
4682,svapna,xoRAn,T
4683,saM,warjiwAH,T
4684,nyAya,Alaya,T
4685,vyaWiwA,inxriyaH,B
4686,a,prameyaM,T
4687,vacana,SarAH,T
4688,baxXa,parikarA,B
4689,na,AKyAwaH,T
4690,pAnpura,nAmni,B
4691,nIvI,granWim,T
4692,xaMSa,maSakaM,D
4693,a,parisaMKyeyAnAm,T
4694,xuHKa,sparSaH,B
4695,para,AxayaH,B
4696,aBinanxana,granWasya,T
4697,arWa,viniScayam,T
4698,AkaNTa,BariwA,B
4699,upAya,nirUpaNam,T
4700,kArya,akAryeRu,D
4701,sa,wuREH,B
4702,na,rikwakaH,T
4703,rawna,vyAvasAyI,T
4704,xvAxaSa,rAjikA,B
4705,karman,vipAkam,T
4706,aswra,loBAw,T
4707,Barawan,sawwama,T
4708,Xanva,xurgaM,T
4709,waru,walAw,T
4710,maxIya,vapuRi,T
4711,sva,kAvyam,T
4712,aXi,BUwam,A
4713,piwwa,samuxBavAH,T
4714,miWyA,vacoBiH,T
4715,eka,kIrwanI,B
4716,an,uwpawwO,T
4717,yawna,parA,T
4718,Awma,vqwwAnwam,T
4719,SikRiwa,mahilAnAm,T
4720,xivya,AkAraH,B
4721,gahana,kuFje,T
4722,mahaw,vqkREH,T
4723,ApIwa,sArA,B
4724,raWa,pqRTe,T
4725,sva,wejasA,T
4726,samAna,uxarO,B
4727,eka,swamBAyamAnA,T
4728,snigXa,SIwalaH,T
4729,prawi,guruvAsaram,T
4730,sam,AsAxya,T
4731,mAMsa,Bojanasya,T
4732,sugrIva,AxyEH,B
4733,saMyawa,inxriyam,B
4734,viGasa,ASAn,B
4735,vraNiwa,hqxayaH,B
4736,sammawi,pUrvakam,B
4737,kim,suhqw,T
4738,kRawriya,qRaBaH,T
4739,anukUla,avasaram,T
4740,Siwi,kaNTAya,B
4741,anXakAra,pUriwAByAm,T
4742,apewa,BIH,B
4743,capala,ciwwAH,B
4744,su,prasixXA,T
4745,sAXu,asAXu,D
4746,xaSan,aMSena,T
4747,parapoxanA,nAma,B
4748,kAma,AwmakAw,B
4749,sva,puwraM,T
4750,kAFcana,woraNaxvAram,T
4751,xvAra,gupwiH,B
4752,sa,afgam,B
4753,nir,AhArAH,B
4754,pra,cCixya,T
4755,parama,Awmane,B
4756,nir,xAkRiNyam,B
4757,xakRiNa,nAsikAyAm,T
4758,pawi,xevaH,T
4759,agni,praveSAya,T
4760,na,anwa,B
4761,svara,gaNAn,T
4762,yukwa,cewasaH,B
4763,kqRNa,sanniXO,T
4764,jAwa,mawsaraH,B
4765,a,pUrvam,B
4766,xqRta,parAkramasya,B
4767,Ata,upasajjAH,T
4768,pra,vaFcanA,T
4769,waw,puswake,T
4770,jAwa,nirvexaH,B
4771,vixyA,vaSAnAm,B
4772,sa,afgamarxaH,B
4773,pAScAwya,nAmAni,T
4774,wapwa,hqxayaH,B
4775,AveSiwa,cewasAm,B
4776,vIra,lokAn,T
4777,pra,xakRiNam,T
4778,anya,grAme,T
4779,safgrAma,AxO,B
4780,viXi,coxiwAH,T
4781,sam,upAGrAya,T
4782,sa,mawsarAH,B
4783,vi,XanuRO,B
4784,sa,cewanAH,B
4785,CanxaH,aBiXAnam,B
4786,xIrGa,sUwrawA,T
4787,ava,XAraNA,T
4788,upa,hqwA,T
4789,sa,anugraham,B
4790,pIwa,varNam,T
4791,svayaM,praBuH,B
4792,pari,Braman,T
4793,agaswya,BrAwaram,T
4794,kamanIya,kAnwimAn,B
4795,mahA,raWam,B
4796,xayAlu,kakRam,T
4797,laGupawanaka,nAmA,B
4798,pari,avajFAya,T
4799,mana,RaRTAni,B
4800,avanawa,muKyA,B
4801,maw,miwrANi,T
4802,su,ciraM,T
4803,hIna,wejAH,B
4804,na,AsakwaH,T
4805,waw,samIpam,T
4806,yajFa,SIlaH,B
4807,rakwa,maNdalAni,T
4808,na,vinASi,T
4809,sahasra,raSmiH,B
4810,Xarma,SIlEH,B
4811,haMsa,miWunam,T
4812,pra,pUriwA,T
4813,saM,kRipawe,T
4814,bahu,miwrAH,B
4815,svalpa,ceRtasya,B
4816,kalaha,arWam,T
4817,mala,AKyAH,B
4818,nimIliwa,IkRaNA,B
4819,kamala,RaNdAni,T
4820,basa,yAnena,T
4821,Siras,vexanAm,T
4822,xaSa,varReRu,T
4823,sa,prawivAxAn,B
4824,awi,velam,T
4825,hiraNyaka,AxayaH,B
4826,vORat,anwena,B
4827,A,janma,A
4828,cakra,pafkajam,D
4829,xus,karA,T
4830,na,saMBAviwam,T
4831,Sara,varReNa,T
4832,puwra,samA,T
4833,vixiwa,arWA,B
4834,yuvan,rAjaM,T
4835,mahaw,apacAraH,T
4836,lohiwa,nayanaH,B
4837,pApa,niScayaH,B
4838,kRewra,vAsina,T
4839,suhqw,vqwaH,T
4840,sawya,vikramaH,B
4841,xIrGa,sUwrA,B
4842,awi,bAlA,T
4843,kAla,viPalAni,T
4844,varwikAkaraNda,haswA,B
4845,yaWA,kAlaM,A
4846,sarva,viXA,B
4847,bahu,aparAxXam,T
4848,puwra,AxInAm,B
4849,Basma,ABAH,B
4850,vaXU,nirxiRtam,T
4851,nir,XanA,B
4852,sa,ulluNTam,B
4853,oRaXi,AwmA,B
4854,kapAla,pANiH,B
4855,xur,AwmAnam,B
4856,nija,sOKyam,T
4857,Xenu,visqRta,T
4858,nir,kRawriyAM,B
4859,rAma,ukwaH,T
4860,lakRmaNa,yuwam,T
4861,AkramaNa,arWam,T
4862,kqcCra,vyavAya,T
4863,mafgala,haswinA,T
4864,sa,xayA,B
4865,nIla,pakRmANaH,B
4866,sa,xEvaweRu,B
4867,wulya,xoRaH,T
4868,sa,ullAsAH,B
4869,Bagavaw,viRayakaH,T
4870,Agawa,sAXvasaH,B
4871,kaNdu,nAmakaH,B
4872,sanwa,puruRam,T
4873,saxAnanxaJA,mahoxayaH,T
4874,vanya,paSUn,T
4875,Sabxa,AxIn,B
4876,jala,maXye,T
4877,xIrGa,haswaH,B
4878,nAnA,viXA,B
4879,eka,rasA,B
4880,vIra,agresaraH,T
4881,surA,sOvIrakasya,D
4882,aBi,yogam,T
4883,puRkara,akRasya,B
4884,qRi,samiwim,T
4885,awi,ugram,T
4886,viRNu,mUrwwe,T
4887,pAka,xeSIyE,T
4888,na,nirIkRiwAm,T
4889,nis,saraNam,T
4890,Bavaw,sAkRAwkAram,T
4891,pakva,kaRAyaH,T
4892,xeva,mAyAH,T
4893,svakIya,vaswUni,T
4894,nir,ahaMkArAH,B
4895,cawur,bAhuH,B
4896,guNa,anviwasya,T
4897,saM,pariwyakwaH,T
4898,wax,rAjye,T
4899,kRamA,SIlAnAm,B
4900,na,nivAriwam,T
4901,amqwa,Palasya,T
4902,waw,muxraNAya,T
4903,xaNda,nipAwanam,T
4904,na,sanwuRteRu,T
4905,nir,makRika,B
4906,kAma,rUpeNa,B
4907,BAraxvAja,mahoxayena,T
4908,sarva,avasWaH,B
4909,saMnyAsa,pIdiwam,T
4910,ni,pawiwe,T
4911,pAna,Bojanam,D
4912,pUrNa,mAnasaH,B
4913,sasya,SyAmalam,D
4914,amara,racayiwuH,T
4915,na,nyAyam,T
4916,Srowra,AxayaH,B
4917,waw,kapAtO,T
4918,yaWA,wawwvaM,A
4919,miSra,mahABAgam,T
4920,sa,warjanam,B
4921,su,wapasaM,B
4922,rahasya,leKanI,T
4923,aBi,agni,A
4924,kuSa,Ajyam,D
4925,awi,ucCriwe,T
4926,sapwa,xvIpAM,B
4927,sa,praBaH,B
4928,sa,aBiyogam,B
4929,sa,vijFAnam,B
4930,vinIwa,mohaH,B
4931,gupwa,AwmA,B
4932,pUwanA,AxIn,B
4933,vIrya,SulkAm,B
4934,A,pUriwam,T
4935,maXu,yAminIH,T
4936,samApwa,japyaH,B
4937,nAnA,rIwyA,T
4938,sam,wuRtA,T
4939,rAjan,vEBavam,T
4940,uwwama,vewanam,T
4941,avi,kRIram,T
4942,su,snAwAH,T
4943,jalanXara,nAmnA,B
4944,anu,BUwam,A
4945,prawi,gawA,T
4946,garuda,AxyEH,B
4947,muxga,yUReNa,T
4948,Gora,newrAH,B
4949,viXUwa,xuHKA,B
4950,xur,muKasya,B
4951,wanu,gAwri,B
4952,prabuxXa,saMjFam,B
4953,wax,vyasane,T
4954,nIla,patEH,T
4955,nyAya,vicAre,T
4956,Asanna,mawsarAH,B
4957,salila,okasAm,B
4958,XyAna,pUrvakam,B
4959,na,vicaliwaH,T
4960,pra,ukwam,T
4961,wyAga,mUlaM,B
4962,eka,manAH,B
4963,prasanna,muKaH,B
4964,Xana,pottalikAM,T
4965,paviwra,ArohaNAya,T
4966,nir,arWakAH,T
4967,su,XArmikaH,T
4968,Axi,xevena,T
4969,vi,karmaNaH,B
4970,a,SikRiwAnAM,T
4971,pra,lambam,T
4972,nayana,vallaBam,B
4973,nir,viGnA,B
4974,Bukwi,mukwim,D
4975,sa,PANiwAm,B
4976,hqwa,sarvasvaH,B
4977,alpa,pafke,T
4978,anu,guNawayA,A
4979,inxriya,arWAnAM,T
4980,aXva,sevayA,T
4981,nir,arWam,B
4982,avasikwa,afgaM,B
4983,pra,gqhNanwaH,T
4984,na,vaSA,T
4985,baswi,karma,T
4986,SaraNa,Agawam,T
4987,mqga,rAjaM,T
4988,nirvANa,parAH,B
4989,na,priyasya,T
4990,na,waWyaH,T
4991,sa,SarIraH,B
4992,sulaBa,SaraNam,B
4993,sawya,vacanAw_K_lt,T
4994,namas,anwAH,B
4995,yAwa,yAmaM,B
4996,sa,roRAH,B
4997,vara,ORaXEH,T
4998,naRta,saMjFAnAM,B
4999,a,XqwiH,B
5000,AcAra,karmaNAm,B
5001,akRi,gocarIkqwam,T
5002,arxXa,canxram,T
5003,meGa,vAhanaH,B
5004,paviwra,anwarhiwe,B
5005,manwra,SakwyA,T
5006,saha,yAxavAH,B
5007,piwq,vrawAH,T
5008,saMgraha,vigraheNa,D
5009,sa,unmAxAH,B
5010,nis,Cala,B
5011,hanwu,kAmAH,B
5012,sa,xviwIyaM,B
5013,parivarwiwa,veRO,B
5014,xus,CinnaH,T
5015,prawi,akRawaH,A
5016,su,komalam,T
5017,sama,kAlam,B
5018,sa,apekRaH,B
5019,sa,balaM,B
5020,saha,arWaH,B
5021,sa,sAxiBiH,B
5022,anu,arWam,A
5023,sama,vayaskeRu,B
5024,na,lakRiwa,T
5025,saM,vAxaM,T
5026,laGu,AhAraH,B
5027,waWA,viXA,B
5028,mahA,anuBAva,T
5029,afgAra,pUrNABiH,T
5030,sa,garvaM,B
5031,na,samBavaM,T
5032,sa,uxarayoH,B
5033,mahA,arWAnAM,B
5034,prawi,kUlawAm,T
5035,wulya,anwaram,B
5036,pari,vikrayI,A
5037,xvAra,pAlakAH,T
5038,vqwwa,AkArAm,B
5039,kRawa,vikRawasya,T
5040,sahasra,kavacena,T
5041,an,AyuRyANi,T
5042,rAwrim,xinasya,D
5043,kuNTA,AKyA,B
5044,Sava,samIpe,T
5045,kqwa,varwmA,B
5046,sakwa,buxXiH,B
5047,pannaga,aXipaH,T
5048,buxZXi,rUpaH,B
5049,vi,PalaH,B
5050,sam,praXAriwam,T
5051,a,saMBqwya,T
5052,puraH,hiwam,B
5053,sa,bahumAnam,B
5054,vixiwa,aswraH,B
5055,parivarwana,SIlA,B
5056,OYksaParda,nagare,T
5057,vqka,uxaram,B
5058,cANdAla,yuvawayaH,T
5059,arWa,loBAH,B
5060,viSuxXa,manasA,B
5061,cawur,afgiNIm,B
5062,a,varwanam,T
5063,maXya,yAwram,A
5064,pAMsu,muRtiH,B
5065,aXikAra,maxamawwaH,T
5066,mahaw,AwmanA,B
5067,waw,pOwrasya,T
5068,pifgalaka,nAmA,B
5069,arxXa,paxe,T
5070,sa,upacArayA,B
5071,sva,mqwyoH,T
5072,kruxXa,vacasAm,T
5073,pari,RvakwaH,T
5074,Arwa,rUpaH,B
5075,Cinna,mUle,B
5076,heman,AxeH,B
5077,uxvigna,hqxayaM,B
5078,cawurWI,anwaH,B
5079,prawi,vacaH,T
5080,kAma,AwmAnaH,B
5081,xus,SakunAni,T
5082,aBihiwa,pUrvam,B
5083,yaWA,AmnAyaM,A
5084,vaXya,BUmim,T
5085,a,pakwiM,T
5086,waw,viparIwam,T
5087,niH,ucCvAsam,T
5088,eka,ciwwAnAm,B
5089,niyawa,inxriyaH,B
5090,sAXaka,bAXakam,D
5091,sa,aXvasam,B
5092,sa,GqwaM,B
5093,mqRta,kuNdalAH,B
5094,vipaxyamAna,aByuxaye,B
5095,vaswra,upavIwam,D
5096,yaWA,nyAyam,A
5097,saxyaH,prakRAlakAH,A
5098,a,kalmaRaH,B
5099,afga,rakRakaH,T
5100,saMSaya,AwmA,B
5101,puRpa,PalaM,D
5102,a,sparSam,B
5103,kalA,aBijFawA,T
5104,mahA,vIryAw,B
5105,na,sambaxXam,T
5106,nir,ASa,B
5107,iRta,wapasaH,B
5108,xqDa,prawijFaH,B
5109,prawi,xinaM,A
5110,pApa,samAhiwaH,T
5111,ni,vexya,T
5112,xus,karmaNA,T
5113,sa,unnAxam,B
5114,na,prameyam,T
5115,vyakwi,gawam,T
5116,xruwa,gawiH,T
5117,unnawa,grIvA,T
5118,na,sapawnam,B
5119,wapaH,XanEH,B
5120,yaWA,aBilaRiwam,A
5121,vyAyAma,SIlAH,B
5122,vivqwa,vaxanA,B
5123,ApAwa,ramaNIyAnAm,T
5124,sawwva,saMjFaM,B
5125,Baya,kampiwA,T
5126,sahasra,guNaM,B
5127,kaWayiwu,kAmaH,B
5128,kqRNa,aMgArANAm,T
5129,kqwa,AlayAH,B
5130,hAvam,ABaraNaM,B
5131,bIja,saFjFikAm,B
5132,guru,varyeByaH,T
5133,rupyaka,Axi,B
5134,kawipaya,xineByaH,T
5135,nir,janyam,B
5136,Bojana,sevanam,T
5137,pari,Bramawi,T
5138,su,cawurEH,T
5139,Suci,SravAHn,B
5140,ni,grahaH,T
5141,sam,AcCAxiwam,T
5142,Axi,kAle,T
5143,SIla,hInAH,T
5144,sarva,awiSAyina,T
5145,aXaH,SAKam,B
5146,pragawi,AxInAm,B
5147,sam,avalokya,T
5148,vigawa,sAXvasaH,B
5149,muKa,canxram,T
5150,sarva,jagawAm,T
5151,loka,pUjiwa,T
5152,saha,mawiM,B
5153,an,Axi,T
5154,prawipawwi,viSAraxaH,B
5155,su,xqDa,T
5156,uwwAna,pANinA,T
5157,pAka,praSikRiwA,T
5158,sugaTiwa,SarIraH,D
5159,pawi,vrawA,B
5160,pra,sajya,T
5161,BURaNa,Axi,B
5162,Gqwa,AxIn,B
5163,samqxZXa,kAmAH,B
5164,a,GqNI,B
5165,naRta,rajasaH,B
5166,rAjya,SAsanam,T
5167,a,kAmAM,T
5168,nir,xoRaM,B
5169,wIkRNa,xaMRtraM,B
5170,anya,gowraM,B
5171,waw,saviXe,T
5172,Awma,guNaM,T
5173,prApwa,kAmaH,B
5174,na,sUyam,T
5175,kevala,wyAgAw,T
5176,pra,vahanwyA,B
5177,saxqSa,vikramam,B
5178,arxXa,rAwryAm,T
5179,Annaxa,uwsavaH,T
5180,wapo,XarmeNa,B
5181,Bavana,varAn,T
5182,govinxasiMha,praBqwInAm,T
5183,yoga,sAraWiH,B
5184,sawwva,AwmA,B
5185,hawa,vAhanaH,B
5186,pra,BaFjanam,T
5187,BraRta,maweH,B
5188,uxvigna,cewasO,B
5189,vikIrNa,aMSuH,B
5190,sa,balAwkAram,B
5191,a,Srowriye,T
5192,prawikarwu,kAmaH,B
5193,pANi,wale,T
5194,sam,wAdiwa,T
5195,sa,kuRTAw,B
5196,rAjakIya,cikiwsAlaye,T
5197,BIRma,AxayaH,B
5198,nava,yOvanA,T
5199,saMSiwa,vrawAH,B
5200,niH,ASiRam,B
5201,bAhu,jIvinaH,T
5202,sam,AkramaNam,T
5203,joSI,mahoxaya,T
5204,ruXira,ukRiwam,T
5205,pAwa,pravqxXaH,T
5206,pra,XAvan,T
5207,paFcaxaSa,varRa,T
5208,a,hiweByaH,T
5209,vAwa,vikArANAm,T
5210,paryaSru,nayanaM,B
5211,bahu,apaWyaM,B
5212,sawwva,guNaM,B
5213,aBi,uwWiwe,T
5214,evaM,viXA,B
5215,akRi,pAkaH,T
5216,kAla,varRAH,B
5217,jala,secanam,T
5218,nir,xayam,B
5219,a,kAmaH,B
5220,kqwa,samAvarwaH,B
5221,su,SIla,B
5222,a,kRuxraM,T
5223,awi,manyavaH,B
5224,na,karNaXArA,B
5225,sarva,puNyAnAM,T
5226,Xarma,paramaH,B
5227,nyaswa,pAxA,B
5228,capaNduka,mahoxayAH,T
5229,nyAya,rahiwAni,T
5230,vanya,paSavaH,T
5231,na,niRtam,T
5232,vAmana,ISa,T
5233,Bojana,Axi,B
5234,vixiwa,vqwwAnwa,B
5235,viXi,liKiwe,T
5236,wrutiwa,pakRaH,B
5237,prasAxa,AKyAnAM,B
5238,prawi,banXanam,T
5239,xayA,guNaH,T
5240,yajFa,vAhanAH,B
5241,hiMsA,Awmake,B
5242,prawi,vacanam,T
5243,na,sakwa,T
5244,sixXi,asixXayoH,D
5245,mahA,kaRAyeRu,T
5246,na,nyAyyena,T
5247,nagara,AkArEH,B
5248,safga,uwsargAw,D
5249,sa,awisArANAM,B
5250,vESravaNa,upamaH,B
5251,xEwya,balAni,T
5252,sa,hewukEH,B
5253,Sakwi,sampannena,T
5254,ramaNapura,nAmake,B
5255,wulya,jAwIyAH,T
5256,sva,vikramam,B
5257,awi,kaTorA,T
5258,sawya,nAmA,B
5259,manya,mAnaH,B
5260,aBi,XAvan,T
5261,nir,bAXaM,A
5262,cakiwa,nayanA,B
5263,kqSa,uxaram,B
5264,A,jIviwam,A
5265,praWiwa,ojasaH,B
5266,haya,pqRTAw,T
5267,sampUrNa,viSvAsaH,T
5268,waw,suwam,T
5269,kRaya,Awmakam,B
5270,kAla,meGaH,T
5271,vyUDa,uraskaH,B
5272,alpa,xroha,B
5273,mawi,mawAM,B
5274,goxAvarI,wIre,T
5275,piwrA,AxayaH,B
5276,Xarma,yukwaH,T
5277,praxIpwa,arciH,T
5278,brahma,Awmane,T
5279,sarva,xevEH,T
5280,vi,karmANi,T
5281,xeva,yAnena,T
5282,UrXva,afguRTaH,B
5283,rAjya,aBiRekeNa,T
5284,pakva,vixyA,B
5285,mahA,xyuwe,B
5286,BIma,AxyEH,B
5287,xakRiNa,pArSve,T
5288,pAka,yajFEH,T
5289,prIwa,AwmAnaM,B
5290,sva,piwaraM,T
5291,prasanna,hqxayaH,B
5292,sva,jIvane,T
5293,SArfga,AyuXasya,B
5294,kruxXa,muKAH,B
5295,puNdarIka,akRa,B
5296,jiwa,AwmA,B
5297,an,avasWiwam,T
5298,anwar,AwmA,A
5299,sama,vayaskAnAm,B
5300,na,Sakyam,T
5301,yaWA,iRtawaH,A
5302,cariwa,brahmacaryaH,B
5303,kaPa,uxBavAH,T
5304,nir,uwsAham,B
5305,BAva,samSuxXiH,T
5306,yaWA,pUrvam,A
5307,puNya,SIleRu,B
5308,sWiwa,prajFasya,B
5309,mAwq,RaRTAH,B
5310,kqwa,aFjalim,B
5311,sam,uxxiRtaH,T
5312,kuRTa,AxyEH,B
5313,svapna,SIlasya,B
5314,su,xurgam,T
5315,xur,balA,B
5316,jFAna,ArAmasya,B
5317,ku,mArgam,T
5318,sa,malAH,B
5319,kiMnarI,svanAH,B
5320,a,mUlyEH,B
5321,Arxraka,pANayaH,B
5322,su,GoRaGoRAH,T
5323,Arxra,nayanaH,B
5324,granWa,AvaraNe,T
5325,SarIra,nirmukwaH,T
5326,eka,rasAni,B
5327,yaWA,uciwaM,A
5328,sa,mUlam,B
5329,sva,sWAlyAm,T
5330,a,saMgraham,T
5331,vicAra,vimarSam,D
5332,bOxXa,BikRuH,T
5333,KyAwa,vikramaH,B
5334,krUra,koRTAH,B
5335,xIrGa,kAlam,T
5336,anya,kanyARu,T
5337,kRINa,AyuRaH,B
5338,mahaw,ASaya,B
5339,go,Xanam,T
5340,Xarma,xvIpena,B
5341,na,sawsu,T
5342,vaSyaH,AwmA,B
5343,prawi,rOkRyam,A
5344,jAwa,SafkaH,B
5345,sva,sambaxXaH,T
5346,mahaw,Avarwa,T
5347,a,sapawnA,B
5348,nir,vikAram,B
5349,kukRi,samAXmApanena,T
5350,xvaya,ASrayam,T
5351,sarva,rAjFaH,T
5352,Kala,AcAra,T
5353,kqwa,prajFasya,B
5354,su,sUkRmaM,T
5355,SAka,Palam,D
5356,pari,hasanwa,T
5357,BArawIya,nAmasu,T
5358,kqwa,niScayA,B
5359,paFca,upaXAwIwEH,B
5360,na,viMSawyA,T
5361,Saswra,Saswri,B
5362,parama,Ananxe,T
5363,saMSaya,AwmaBiH,B
5364,hqxaya,prIwikaram,T
5365,yaWA,nirxiRta,A
5366,SiRta,AwmAnaH,B
5367,paFca,rAwre,D
5368,Xarma,niRTaH,B
5369,prANa,anwike,B
5370,su,xAruNA,T
5371,sa,parivAreNa,B
5372,pUrva,muKaH,B
5373,BUwa,BAvinI,T
5374,wulya,vqwwiH,B
5375,sa,PalawA,B
5376,Afgala,BARAm,T
5377,bahu,sahasram,T
5378,Binna,amAwyasya,B
5379,vana,AvqwwaH,T
5380,saM,pUjya,T
5381,xoRa,anukarRiNI,T
5382,anna,kaNam,T
5383,sa,garjanayA,B
5384,xIrGa,xarSI,B
5385,kamala,locanam,B
5386,sam,sargAw,T
5387,su,avacCannaH,T
5388,Xarma,ArAmAn,B
5389,viXUwa,pApAm,B
5390,nir,ruXiram,B
5391,wulyA,avasWaH,B
5392,a,rUkRAH,T
5393,sanXyA,kAlAw,T
5394,yaWA,arhaM,A
5395,an,ukwam,T
5396,kqwa,aswra,B
5397,katu,kaRAyaH,T
5398,paFca,viMSawim,T
5399,su,sahAyAH,B
5400,prakqwi,kqpaNAH,T
5401,pariniRTiwa,karmANaH,B
5402,xUrIkaraNa,pUrvakam,B
5403,a,vikAriBiH,T
5404,nara,uwwamEH,T
5405,sahasra,SIrRaH,B
5406,wapo,Xana,B
5407,upa,nyAsa,A
5408,yaWA,samayam,A
5409,arXa,horAm,T
5410,mAMsa,Axikam,B
5411,sam,arWam,T
5412,sarva,pArWivEH,T
5413,a,nqSaMsaH,T
5414,pUrva,AxiwaH,B
5415,sAma,aWarvANam,D
5416,AhAra,viRaye,T
5417,prawi,pawram,A
5418,a,SaswaM,T
5419,gudAkA,ISena,B
5420,Salya,wulya,T
5421,sa,oRNam,B
5422,Xarma,caraNAH,B
5423,pIwa,varNAni,B
5424,yoga,iSvara,T
5425,mqxu,svaBAvaH,B
5426,avyaya,AwmA,B
5427,sa,bahumAnaM,B
5428,buBukRA,mahAmArI,D
5429,saMSiwa,vrawEH,B
5430,garBa,SayaH,T
5431,manxa,BAgyaH,B
5432,muKya,gaMwrI,T
5433,su,laliwaH,T
5434,a,karuNAH,B
5435,bahu,pAnaM,T
5436,uxyawa,xaNdaH,B
5437,Sulka,rASim,T
5438,aNiman,Axim,B
5439,evaM,viXAyAm,B
5440,Saswra,pANiH,B
5441,nir,Akqwim,B
5442,sa,upahiwAH,B
5443,afgaxa,AxyEH,B
5444,na,upamaH,B
5445,prawi,varRa,A
5446,alpa,mUlyasya,B
5447,an,ukweRu,T
5448,Sayana,arWam,T
5449,an,AvqRtiH,T
5450,agaswya,AxyAH,B
5451,xaSa,grIvaH,B
5452,parama,uxAraH,T
5453,vajra,Basma,T
5454,nir,vyUDA,B
5455,kopa,SIlA,B
5456,cawur,Bujam,B
5457,Sabxa,xehAya,B
5458,ananya,gawyA,T
5459,bahir,BAgE,A
5460,BrAnwa,mawiH,B
5461,wanwra,niyawAnAm,T
5462,mukuta,haswam,B
5463,na,vacanIyA,T
5464,sahasra,akRaH,B
5465,sa,gaNaH_BvS,B
5466,saMXi,vigrahaM,D
5467,sahasra,kavacaH,B
5468,sahasra,bAhuH,B
5469,maXye,mArgam,A
5470,uw,SriwAn,T
5471,apara,jIvane,T
5472,sa,PalaH,B
5473,uwwama,saMjFiwam,B
5474,sa,ASafkam,B
5475,jyeRTa,ASramaH,B
5476,mahaw,paNdiwam,T
5477,su,cariwasya,T
5478,yaWA,Agawam,A
5479,vasanwa,mAsam,T
5480,safga,rahiwam,T
5481,a,guNaH,B
5482,prasanna,ciwwaH,B
5483,jalASayAw,anwarASrayaNam,T
5484,snigXa,nIram,T
5485,SaraNa,AgawA,T
5486,a,saMbAXaM,T
5487,sama,PalO,B
5488,prawi,Xvanim,A
5489,na,viBakwaM,T
5490,a,mUlyaH,B
5491,sa,AkAfkRam,B
5492,skanxa,Axyam,B
5493,sawya,parAkrama,B
5494,Bavaw,kakRam,T
5495,vAyu,vegaH,T
5496,rAjA,qRayaH,T
5497,vana,vAsaH,T
5498,gala,praxeSa,T
5499,aXika,sanwApaH,B
5500,arWa,URmaNA,T
5501,maw,ASrayaH,B
5502,na,SarIriNIm,T
5503,wIvra,SAsanaH,B
5504,xuR,praveSAM,B
5505,an,ISvare,T
5506,nava,jIvanam,T
5507,sam,Apawaw,T
5508,yuRmaw,sammuKe,T
5509,prawi,kRaNaM,A
5510,BArawIya,sEnikAnAm,T
5511,sarva,xevawAH,T
5512,vi,karmasu,B
5513,asmaw,vyapASrayaH,B
5514,Awma,vIryAw,T
5515,paryAya,XarmeNa,T
5516,rAjan,kumArIM,T
5517,yuXiRTira,muKAH,B
5518,prawi,akRO,A
5519,Boga,sAmagrIM,T
5520,mlecCa,jAwayaH,B
5521,samuxXawa,lAfgulaH,B
5522,na,iRtAya,T
5523,unmIliwa,newram,B
5524,mawsya,AKyam,B
5525,Arwwa,svareNa,T
5526,axya,praBqwi,A
5527,mahA,BujaH,B
5528,XUrwa,XuraMXareNa,T
5529,awIwa,smqwayaH,T
5530,janaka,mahArAjAya,T
5531,su,praBaM,B
5532,vIra,bAlakasya,T
5533,na,SeRasam,T
5534,kAFcana,afgaxinaH,B
5535,baMga,prAnwasya,T
5536,aXyakRa,mahoxaya,T
5537,nir,AmayaH,B
5538,niH,spqhAH,T
5539,loka,ISa,T
5540,prawi,niXayaH,T
5541,a,saMhAryAn,T
5542,vIrAsana,upaviRtAH,T
5543,su,balinaH,T
5544,praWama,gAminA,T
5545,Kara,aMSoH,B
5546,mUka,xarSaka,T
5547,mukwa,banXanAH,B
5548,na,saMgawasya,T
5549,mahaw,grAheNa,T
5550,sa,kaRtam,B
5551,akRaya,sAyakO,B
5552,uw,mArgeNa,T
5553,pakva,kapiwWam,T
5554,rawna,Kaciwam,T
5555,anXakAra,Avqwe,T
5556,su,cewAH,B
5557,karma,mUrwyAwmakaM,T
5558,paNdiwa,mahASayena,T
5559,anwima,icCA,T
5560,nir,saMjFaH,B
5561,a,wiwyakRuH,T
5562,mqw,suraBiH,T
5563,iwi,AKyam,B
5564,sanwAna,virahiwA,T
5565,SuRka,vEreByaH,B
5566,aXigawa,arWaH,B
5567,BAra,akrAnwam,T
5568,samAna,AwmA,B
5569,prahINa,SokaH,B
5570,Sakran,purogamAH,B
5571,na,wiWe,B
5572,bahu,uxakAH,B
5573,upa,sevanwe,A
5574,agni,balaM,T
5575,SuBaxawwa,nAmnA,B
5576,wapa,yogaH,T
5577,yOvana,aSvAya,B
5578,pra,harRAw,T
